,State,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with a high school diploma only, 2010-2014","Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults with a bachelor's degree or higher, 2010-2014",Economic_typology_2015,POP_ESTIMATE_2014,R_birth_2014,R_death_2014,R_INTERNATIONAL_MIG_2014,R_DOMESTIC_MIG_2014,Civilian_labor_force_2014,Unemployment_rate_2014,Median_Household_Income_2014,PCTPOVALL_2014
1153,LA,3.0,2.0,0.23800000000000002,0.061,0.057,0.326,0.10300000000000001,0.098,0.349,0.153,0.094,0.358,0.19,0.12300000000000001,0.39622146055613905,0.23125932887390127,0.1288490242688927,0.0,113579,0.014986634855,0.0092517728146,0.00080411779,0.0012017584554,54862.0,0.049,49044.0,0.209
2902,VA,3.0,2.0,0.222,0.11900000000000001,0.22699999999999998,0.213,0.128,0.31,0.21899999999999997,0.196,0.341,0.214,0.18600000000000003,0.408,0.22187464666641543,0.1720122112086835,0.49338559529642323,4.0,45622,0.013551541101999999,0.0058487921692,0.011565158855,-0.005760508514,24312.0,0.043,45890.0,0.259
1012,KY,2.0,2.0,0.29,0.139,0.172,0.282,0.17800000000000002,0.256,0.23399999999999999,0.262,0.306,0.22399999999999998,0.278,0.35600000000000004,0.21123986625750013,0.27850297968925736,0.40243871407705967,4.0,311399,0.01308551049,0.0069748544084,0.0047014968689,-0.001934772374,166977.0,0.048,48552.0,0.198
1411,MS,2.0,2.0,0.281,0.152,0.159,0.275,0.192,0.233,0.20800000000000002,0.281,0.264,0.21899999999999997,0.313,0.272,0.24373668332540568,0.3358766688603207,0.2746150788738084,4.0,244406,0.013453720181999999,0.008649403236099999,0.0010204581449,-0.01060051921,108205.0,0.073,38454.0,0.23600000000000002
2142,OK,9.0,10.0,0.387,0.13699999999999998,0.063,0.415,0.16699999999999998,0.13699999999999998,0.366,0.257,0.156,0.391,0.304,0.162,0.3613287370730179,0.3190222500783453,0.22124725791288,1.0,4496,0.012652608212999999,0.0097669256382,0.0,-0.006437291897999999,2808.0,0.026000000000000002,49774.0,0.12300000000000001
2619,TX,7.0,9.0,0.155,0.071,0.052000000000000005,0.275,0.132,0.078,0.34,0.2,0.10099999999999999,0.34700000000000003,0.231,0.122,0.37955339690813256,0.2923651009891607,0.1387194219036901,4.0,22731,0.011129195443000001,0.012448862887000001,0.0006598337219,-0.000175955659,9803.0,0.05,33698.0,0.259
231,CA,3.0,2.0,0.345,0.139,0.081,0.34299999999999997,0.201,0.09300000000000001,0.251,0.33899999999999997,0.095,0.272,0.34299999999999997,0.10300000000000001,0.2554963506918014,0.39891640173733933,0.14167375632472123,4.0,73883,0.016388652964,0.006916935620900001,0.0023645320197,-0.0032750127400000004,28056.0,0.11199999999999999,41403.0,0.21600000000000003
1541,MO,3.0,2.0,0.33,0.091,0.062,0.401,0.13699999999999998,0.095,0.345,0.262,0.121,0.34299999999999997,0.293,0.161,0.33313588132275684,0.3337282373544865,0.18800865354898527,0.0,58596,0.012591904717,0.010990228069000001,0.0007326818712,-0.004787990833,28484.0,0.054000000000000006,45448.0,0.14300000000000002
1900,NC,2.0,2.0,0.34299999999999997,0.109,0.1,0.369,0.185,0.142,0.312,0.324,0.166,0.284,0.375,0.191,0.262905835946192,0.40223020127440073,0.2291544452311116,0.0,325814,0.017826694962,0.0074030004539,0.0047012426246,-0.016903619930000002,127319.0,0.08,42582.0,0.17600000000000002
3037,WI,6.0,6.0,0.304,0.066,0.047,0.389,0.099,0.07400000000000001,0.43200000000000005,0.157,0.086,0.426,0.22399999999999998,0.10300000000000001,0.4423367697594502,0.25887743413516606,0.11665521191294387,3.0,34393,0.015925737907,0.009978968743200001,0.0004641380811,-0.01105228806,16992.0,0.055,45316.0,0.16
704,IN,1.0,1.0,0.306,0.067,0.055999999999999994,0.406,0.114,0.106,0.35100000000000003,0.22899999999999998,0.151,0.331,0.289,0.204,0.33358771157420997,0.30746502299187944,0.24265727423931122,0.0,76233,0.011816373555,0.0095712625795,0.0004070084224,-0.000958439188,39090.0,0.051,53186.0,0.11599999999999999
394,GA,7.0,9.0,0.11699999999999999,0.055999999999999994,0.076,0.22,0.09699999999999999,0.09,0.29600000000000004,0.138,0.099,0.293,0.175,0.102,0.39516354487000277,0.22169415711490076,0.15054514956667597,0.0,10879,0.012098437285,0.009898721415199999,0.0006415837954,-0.009165482792000001,5075.0,0.069,31829.0,0.29100000000000004
2986,WV,3.0,2.0,0.258,0.047,0.07,0.361,0.068,0.102,0.396,0.132,0.09,0.442,0.158,0.113,0.5138160608024509,0.16090261002769105,0.08696164496553349,5.0,23441,0.010150552309,0.010491747345,-0.000127948138,-0.0005117925529999999,9425.0,0.063,35980.0,0.212
1037,KY,1.0,1.0,0.282,0.071,0.071,0.348,0.12,0.122,0.331,0.242,0.17,0.326,0.267,0.22899999999999998,0.2969078466054842,0.30106590852263787,0.2891936693738829,0.0,164045,0.014007492238,0.0086585108949,0.0013860944804,-0.0029370548239999994,83118.0,0.055999999999999994,54728.0,0.155
1942,NC,2.0,2.0,0.157,0.10099999999999999,0.318,0.192,0.132,0.413,0.185,0.19,0.461,0.159,0.203,0.515,0.15702142454651177,0.2003021256698917,0.5620976153652484,4.0,140160,0.0085025067365,0.0054321570817,0.0061693272785,-0.003048878678,72558.0,0.046,60304.0,0.141
1495,MO,6.0,6.0,0.35100000000000003,0.073,0.059000000000000004,0.40299999999999997,0.102,0.106,0.41200000000000003,0.183,0.115,0.43799999999999994,0.228,0.13699999999999998,0.40134623474968434,0.2829617164493059,0.1928481278923012,0.0,17572,0.011928429422999999,0.011246804885,0.00017040613460000002,-0.003805737007,7663.0,0.06,42166.0,0.14
420,GA,3.0,2.0,0.27899999999999997,0.109,0.095,0.299,0.14300000000000002,0.142,0.28800000000000003,0.217,0.17,0.28300000000000003,0.276,0.17800000000000002,0.2824053452115813,0.33683399006338877,0.17832790817200617,4.0,92515,0.013815010229,0.0097771077851,0.0011306126844,-0.01240443631,38658.0,0.092,32150.0,0.317
2651,TX,8.0,7.0,0.177,0.076,0.061,0.264,0.102,0.087,0.375,0.19699999999999998,0.102,0.379,0.23800000000000002,0.121,0.35197563245621455,0.3170318977916913,0.16989593028174974,3.0,16791,0.012439075442,0.012977304668000001,-0.000119606495,0.008432257871599999,7218.0,0.053,45159.0,0.135
813,IA,2.0,2.0,0.40299999999999997,0.068,0.045,0.48200000000000004,0.106,0.07200000000000001,0.46,0.221,0.099,0.449,0.256,0.149,0.392246443023104,0.3499543140582169,0.17961101683853287,1.0,10709,0.010194061257999999,0.011877484217999999,0.0002805704933,0.004395604395600001,5609.0,0.043,49507.0,0.124
595,IL,5.0,8.0,0.307,0.113,0.11,0.355,0.14300000000000002,0.16399999999999998,0.322,0.252,0.187,0.326,0.295,0.20800000000000002,0.32352848846334953,0.33106262753099985,0.24002511379689218,4.0,52697,0.0094964246529,0.0091180810412,0.0005864325981,-0.006791267829,24343.0,0.067,41319.0,0.22899999999999998
1598,MT,5.0,8.0,0.35600000000000004,0.132,0.083,0.396,0.21899999999999997,0.154,0.342,0.307,0.172,0.306,0.34299999999999997,0.22399999999999998,0.3083754760566897,0.346600486982581,0.280686145969907,5.0,94726,0.012200384658,0.0088439469576,0.0002876946601,0.013841309757,44051.0,0.064,47351.0,0.136
1560,MO,1.0,1.0,0.382,0.09300000000000001,0.073,0.418,0.158,0.13699999999999998,0.327,0.294,0.212,0.29600000000000004,0.332,0.263,0.2589921315029196,0.3234926184451263,0.35483621220085654,0.0,379952,0.012074488962,0.0067970382628000005,0.0016787066797999998,0.0078074446531,212528.0,0.048,74220.0,0.068
1546,MO,7.0,9.0,0.156,0.042,0.046,0.263,0.065,0.066,0.318,0.109,0.068,0.33799999999999997,0.161,0.084,0.39293193717277497,0.24066317626527053,0.11361256544502618,0.0,17608,0.015086876677,0.01288317559,5.65051561e-05,-0.01282667043,7112.0,0.09300000000000001,32120.0,0.287
736,IN,6.0,3.0,0.46,0.078,0.08199999999999999,0.503,0.106,0.109,0.473,0.2,0.128,0.469,0.24100000000000002,0.147,0.444719861504564,0.27360717658168077,0.1675716084356311,3.0,38060,0.011976991569000001,0.0098757649778,0.0001050613296,-0.00231134925,18702.0,0.054000000000000006,46945.0,0.12300000000000001
112,AR,7.0,8.0,0.249,0.08,0.06,0.318,0.109,0.098,0.314,0.198,0.131,0.358,0.215,0.168,0.35239925768822905,0.2749867444326617,0.2129506892895016,3.0,24102,0.012353585225,0.011155411407,0.0023963476356999996,-0.01152725845,9450.0,0.07200000000000001,37495.0,0.24100000000000002
1519,MO,4.0,3.0,0.325,0.132,0.157,0.376,0.157,0.188,0.32799999999999996,0.265,0.214,0.325,0.302,0.23199999999999998,0.3007181620251519,0.3495596789393299,0.2600006499203848,4.0,54410,0.0137739782,0.0071257380557000006,0.0027180650314999996,-0.0107804336,22844.0,0.065,49949.0,0.146
860,IA,6.0,6.0,0.39799999999999996,0.096,0.045,0.456,0.106,0.10099999999999999,0.431,0.214,0.11199999999999999,0.408,0.305,0.129,0.4045450747765059,0.3381234856713176,0.16150054306959644,1.0,17400,0.013638968481,0.011575931232,0.000229226361,-0.007564469914,9235.0,0.052000000000000005,54957.0,0.129
1485,MO,6.0,4.0,0.342,0.068,0.055999999999999994,0.413,0.086,0.081,0.441,0.145,0.11699999999999999,0.46399999999999997,0.187,0.14,0.4732398853137942,0.2255495380694489,0.16995858553679516,1.0,9021,0.011805593865999999,0.011584928559999999,0.0009929938765000001,-0.01004027142,4747.0,0.07200000000000001,39017.0,0.165
1777,NJ,1.0,1.0,0.336,0.107,0.19,0.35200000000000004,0.153,0.266,0.264,0.21600000000000003,0.38299999999999995,0.215,0.215,0.465,0.2174336154006077,0.1972318186040545,0.5204207564946985,0.0,332634,0.010155480373999999,0.007118777847699999,0.0058956615523,-0.004139314754,173653.0,0.052000000000000005,100194.0,0.05
2306,SC,6.0,6.0,0.154,0.07400000000000001,0.06,0.257,0.10300000000000001,0.092,0.315,0.165,0.11900000000000001,0.34700000000000003,0.212,0.11599999999999999,0.38710122911200107,0.301201491506698,0.11690374257699214,3.0,21935,0.013431955348,0.012569769025,4.53782275e-05,-0.009892453601,8622.0,0.096,32205.0,0.27
989,KY,7.0,8.0,0.27699999999999997,0.068,0.098,0.32299999999999995,0.107,0.126,0.342,0.16699999999999998,0.14400000000000002,0.34299999999999997,0.23,0.193,0.354490589198036,0.2795110474631751,0.2215630114566285,0.0,29788,0.011145156403,0.010168692549,0.00043772517590000005,0.0046802922657,12291.0,0.069,41538.0,0.175
2610,TX,6.0,6.0,0.254,0.07,0.046,0.23600000000000002,0.096,0.109,0.305,0.18899999999999997,0.09,0.365,0.20199999999999999,0.14400000000000002,0.3244186046511628,0.2567441860465116,0.16627906976744186,1.0,5767,0.0084069657716,0.011838380372,0.0030882731406000003,-0.02213262417,2694.0,0.039,35607.0,0.251
52,AL,8.0,4.0,0.168,0.049,0.071,0.257,0.078,0.09699999999999999,0.271,0.124,0.115,0.304,0.22,0.1,0.387236084452975,0.2178502879078695,0.09085092770313499,0.0,9855,0.0084643288996,0.012091898428,0.0002015316405,-0.01138653769,3491.0,0.122,27403.0,0.469
1518,MO,1.0,1.0,0.327,0.059000000000000004,0.048,0.40399999999999997,0.11699999999999999,0.073,0.381,0.24600000000000002,0.09,0.363,0.309,0.121,0.3388554521375183,0.3566754059026912,0.1802753870313332,0.0,222644,0.011660099976,0.008258486574900002,0.00042351213200000004,0.0020995388674,116555.0,0.062,58976.0,0.106
2671,TX,3.0,2.0,0.284,0.171,0.212,0.28300000000000003,0.19899999999999998,0.243,0.225,0.27899999999999997,0.264,0.22899999999999998,0.314,0.248,0.23149559667035888,0.3415733540978932,0.2495476031190709,2.0,155990,0.017912850961,0.0066743061935,0.0010777576148999998,0.012147496972999999,90934.0,0.028999999999999998,74811.0,0.099
1527,MO,6.0,4.0,0.363,0.08800000000000001,0.077,0.423,0.13,0.08800000000000001,0.409,0.183,0.125,0.457,0.218,0.131,0.4635904155746911,0.23502433545488585,0.17109696742792962,0.0,15092,0.010331955739,0.012664978003,0.0006665777896,0.012331689108,7321.0,0.051,47937.0,0.166
1291,MI,4.0,5.0,0.376,0.09300000000000001,0.069,0.434,0.13,0.09300000000000001,0.38,0.248,0.109,0.38299999999999995,0.275,0.127,0.3858780036968577,0.3108564386937769,0.15014171287738753,3.0,61120,0.01341962969,0.0097656890054,0.0010650499754000001,-0.0011142061279999999,29009.0,0.057999999999999996,43687.0,0.185
2324,SC,4.0,5.0,0.192,0.07400000000000001,0.08900000000000001,0.23399999999999999,0.12,0.138,0.27399999999999997,0.20600000000000002,0.16,0.297,0.245,0.18899999999999997,0.29785154128559943,0.27130536788825416,0.22992201246931554,3.0,69544,0.012677856107,0.010567273041,0.0013209091301,-0.0065614725270000005,31583.0,0.069,38878.0,0.221
264,CO,6.0,4.0,0.38299999999999995,0.106,0.07200000000000001,0.391,0.217,0.135,0.336,0.319,0.162,0.273,0.327,0.195,0.30122384524279516,0.3215554678247138,0.303000394788788,2.0,7367,0.010773951585,0.0034094783498000002,0.0,0.000545516536,4528.0,0.046,46765.0,0.16
1538,MO,6.0,4.0,0.275,0.057999999999999996,0.043,0.361,0.08800000000000001,0.06,0.40299999999999997,0.145,0.078,0.415,0.198,0.099,0.4318613485280152,0.26697530864197533,0.12143874643874644,0.0,11816,0.010693386099,0.013135182924,0.0005051993432,-0.008251589273,5698.0,0.059000000000000004,42105.0,0.161
423,GA,3.0,2.0,0.22899999999999998,0.006,0.012,0.314,0.057999999999999996,0.039,0.45299999999999996,0.109,0.047,0.35600000000000004,0.165,0.084,0.39944134078212284,0.25538707102952907,0.07541899441340782,0.0,4054,0.014582303509999998,0.0042016806723000006,0.0029658922392,-0.012852199699999999,1783.0,0.057999999999999996,34444.0,0.271
2714,TX,7.0,8.0,0.263,0.09699999999999999,0.07400000000000001,0.297,0.157,0.1,0.294,0.248,0.1,0.319,0.28600000000000003,0.11800000000000001,0.2754909873553941,0.34319791946910594,0.15397722177383197,2.0,17356,0.014681232299,0.009941621871599998,0.0004046008901,0.0015028033062,8611.0,0.033,56444.0,0.141
2468,TN,3.0,2.0,0.252,0.10400000000000001,0.083,0.317,0.131,0.128,0.284,0.23399999999999999,0.166,0.308,0.264,0.215,0.32912259933645893,0.2868179623370353,0.25063472531580505,0.0,98089,0.012581556535999999,0.009400597573099998,0.0007113965731000001,-0.009959552023,46639.0,0.067,43113.0,0.209
337,FL,6.0,6.0,0.237,0.062,0.064,0.321,0.10800000000000001,0.081,0.308,0.19899999999999998,0.109,0.327,0.23600000000000002,0.128,0.35586019373477606,0.29040389735455735,0.14201552144111482,4.0,48796,0.01024518926,0.012453733052,0.0005725854277,-0.001963150038,17511.0,0.066,36876.0,0.243
282,CO,3.0,2.0,0.316,0.115,0.081,0.364,0.16899999999999998,0.132,0.326,0.273,0.14,0.31,0.32,0.183,0.2886424731182796,0.3754760304659498,0.2140456989247312,0.0,161759,0.012142452452999998,0.010272477624,0.0004829736315,0.0010897866557,72658.0,0.073,41382.0,0.19
1779,NJ,1.0,1.0,0.336,0.094,0.14,0.369,0.126,0.191,0.312,0.19,0.25,0.297,0.21100000000000002,0.285,0.29667860000382296,0.23418286678627312,0.3227489821163787,0.0,553049,0.012708762515,0.0070374432256,0.007853851952400001,-0.006915889037,279304.0,0.069,68172.0,0.111
2905,VA,6.0,6.0,0.251,0.07400000000000001,0.043,0.325,0.109,0.051,0.382,0.193,0.07,0.39799999999999996,0.252,0.064,0.41057114228456926,0.3221442885771543,0.08992985971943886,3.0,5696,0.012239902080999999,0.0082182199685,0.0010491344641,-0.01381360378,2492.0,0.08,36503.0,0.16399999999999998
401,GA,1.0,1.0,0.191,0.052000000000000005,0.040999999999999995,0.301,0.12300000000000001,0.09699999999999999,0.306,0.262,0.184,0.273,0.302,0.27,0.2420049115642505,0.30367539527055,0.3428437405148865,0.0,230720,0.012347278745,0.0057190170494000004,0.0009927018842,0.017640224632,118029.0,0.055,71168.0,0.09300000000000001
2013,ND,6.0,5.0,0.239,0.159,0.07,0.299,0.225,0.10800000000000001,0.276,0.353,0.13,0.27399999999999997,0.406,0.152,0.2742660418858181,0.42000573778330297,0.22425169742756046,1.0,16396,0.011743837544000001,0.008135054131799999,0.0001223316411,0.0019573062573,8539.0,0.03,57177.0,0.09699999999999999
2629,TX,2.0,2.0,0.266,0.10800000000000001,0.095,0.327,0.171,0.136,0.327,0.262,0.155,0.331,0.29,0.163,0.3335300778144499,0.315136476426799,0.17985256209496733,0.0,252439,0.013959664604000001,0.0099067310756,0.0025607890555,-0.008339385688,110126.0,0.083,41147.0,0.212
2554,TX,8.0,6.0,0.195,0.107,0.06,0.23,0.134,0.12300000000000001,0.284,0.155,0.10300000000000001,0.272,0.18,0.141,0.33724159210120325,0.20364085158901574,0.1175563097809318,1.0,4045,0.005157804249,0.0071226820582,0.0056490237013,-0.01743829056,1414.0,0.03,40837.0,0.265
100,AR,7.0,11.0,0.27,0.069,0.06,0.36200000000000004,0.084,0.077,0.386,0.149,0.09300000000000001,0.43200000000000005,0.192,0.10099999999999999,0.43525794328664164,0.28520669627605055,0.12743423300307483,3.0,20926,0.01242766341,0.012143060430999999,0.0,-0.01484678873,8399.0,0.094,36176.0,0.22699999999999998
1600,MT,9.0,12.0,0.34299999999999997,0.129,0.054000000000000006,0.433,0.184,0.11199999999999999,0.384,0.254,0.08800000000000001,0.38799999999999996,0.292,0.168,0.4509554140127389,0.3146496815286624,0.1464968152866242,1.0,1308,0.0084909301428,0.0038595137013,0.0,0.012350443844000001,753.0,0.027000000000000003,42757.0,0.151
2152,OK,6.0,4.0,0.335,0.106,0.063,0.392,0.14800000000000002,0.113,0.397,0.231,0.134,0.387,0.263,0.161,0.35421469379573023,0.308710033076075,0.19384584544452238,2.0,15509,0.014669609243,0.0086330001298,0.0003245488771,0.0067506166429,7957.0,0.031,59525.0,0.1
2342,SC,2.0,2.0,0.191,0.077,0.085,0.24600000000000002,0.125,0.125,0.281,0.20600000000000002,0.14300000000000002,0.299,0.25,0.182,0.30111978034070247,0.30668986224134226,0.2192034206486027,3.0,293536,0.012072710096,0.010138748881,0.0009310397352,0.0065583534288,136521.0,0.063,44050.0,0.177
2997,WV,4.0,5.0,0.32299999999999995,0.08900000000000001,0.071,0.391,0.11599999999999999,0.111,0.38799999999999996,0.201,0.125,0.396,0.239,0.16,0.4186853860880664,0.25610721123165286,0.2086790044671347,2.0,56859,0.012180096454999999,0.011704861478,0.0008096595909,0.0009504699546,26486.0,0.06,43729.0,0.179
2830,VA,1.0,1.0,0.177,0.055999999999999994,0.040999999999999995,0.245,0.087,0.066,0.33799999999999997,0.16899999999999998,0.084,0.379,0.21,0.11,0.40390912812116253,0.2682664756446991,0.1372799836266885,0.0,28068,0.008355555555599999,0.0094933333333,0.0007111111111,-0.0030222222219999997,13512.0,0.064,52288.0,0.121
2452,TN,1.0,1.0,0.17600000000000002,0.031,0.025,0.28800000000000003,0.07,0.052000000000000005,0.327,0.157,0.07200000000000001,0.374,0.20199999999999999,0.067,0.4249466445340289,0.21549679867204177,0.11240218164571973,0.0,24388,0.012603484493,0.010544091602,0.0002059392891,0.0065076815355,10361.0,0.065,37443.0,0.20199999999999999
2141,OK,1.0,1.0,0.265,0.09300000000000001,0.078,0.34600000000000003,0.11699999999999999,0.11800000000000001,0.342,0.21600000000000003,0.132,0.38299999999999995,0.268,0.14400000000000002,0.37092583177992433,0.31294130938259046,0.17234367056431116,0.0,53915,0.011395322898,0.009183180280300001,0.0013384392311,0.0009666505558,25392.0,0.04,51199.0,0.121
2294,PA,2.0,2.0,0.39899999999999997,0.08900000000000001,0.069,0.46399999999999997,0.115,0.107,0.462,0.182,0.132,0.45299999999999996,0.23,0.154,0.4793874549972111,0.24577861163227016,0.17930125247198422,3.0,28143,0.010020965851,0.010553995948999998,0.0007462421378000001,0.0005685654383,14266.0,0.067,55882.0,0.109
1691,NE,9.0,12.0,0.385,0.154,0.05,0.43799999999999994,0.159,0.081,0.39899999999999997,0.289,0.081,0.361,0.304,0.157,0.4433333333333334,0.31833333333333336,0.15833333333333333,1.0,804,0.007504690431499999,0.0050031269543,0.0,0.007504690431499999,620.0,0.027000000000000003,41138.0,0.205
2897,VA,6.0,6.0,0.21,0.07400000000000001,0.062,0.249,0.11800000000000001,0.086,0.314,0.204,0.1,0.324,0.256,0.121,0.3711296278761481,0.29968752959000095,0.15192690086166086,3.0,29060,0.009117395030000001,0.012305055698,0.0002399314482,-0.004215938303,13820.0,0.064,41132.0,0.156
1213,MA,1.0,1.0,0.397,0.142,0.179,0.382,0.18100000000000002,0.257,0.29600000000000004,0.24,0.344,0.242,0.24100000000000002,0.429,0.21478030360499323,0.22335870398934607,0.4991023339317774,0.0,692688,0.010656424763000001,0.0082098335594,0.0053723668381,-0.001492565403,366098.0,0.05,90039.0,0.065
80,AK,7.0,11.0,0.128,0.052000000000000005,0.063,0.249,0.099,0.134,0.345,0.174,0.11900000000000001,0.40399999999999997,0.18899999999999997,0.127,0.418487817131374,0.2544586787239387,0.12032152725445867,2.0,7748,0.021339886187,0.0050439730988,0.0009053285048999999,-0.01357992757,3010.0,0.17,65192.0,0.23199999999999998
1295,MI,6.0,4.0,0.345,0.075,0.051,0.43200000000000005,0.11599999999999999,0.079,0.41600000000000004,0.23199999999999998,0.081,0.418,0.28800000000000003,0.106,0.4124734787961338,0.33428504073133036,0.13502894412866384,0.0,53993,0.009943168692000001,0.010904218454000001,0.0002772258929,-0.0037148269649999997,25254.0,0.086,43186.0,0.156
206,CA,1.0,1.0,0.32299999999999995,0.155,0.106,0.34700000000000003,0.215,0.128,0.264,0.331,0.146,0.247,0.337,0.166,0.2554551492285,0.3345883927324689,0.20772768802323177,5.0,2328329,0.013218011113,0.0068496987011000005,0.0020907648872999997,0.0053051969607,1016965.0,0.08199999999999999,56877.0,0.171
1581,MO,9.0,10.0,0.302,0.11,0.066,0.40399999999999997,0.099,0.106,0.45,0.20600000000000002,0.087,0.456,0.23199999999999998,0.113,0.4596231493943472,0.2691790040376851,0.16352624495289367,1.0,2062,0.010617760618,0.009652509652499999,0.0,-0.01061776062,1297.0,0.040999999999999995,38802.0,0.155
